"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
7,1,8
7,1,4
7,1,5
8,1,1
8,1,3
8,1,1
8,1,2
8,1,1
9,1,7
9,1,1
9,1,1
9,1,1
9,1,2
4543,1,2
8801,1,1
13128,1,2
17457,1,2
21875,1,2
26226,1,2
26226,1,1
26227,1,2
26227,1,2
30409,1,1
34714,1,1
39024,1,1
43330,1,3
43331,1,1
43331,1,2
43331,1,1
43331,1,1
47823,1,1
52067,1,1
56482,1,2
60820,1,2
65136,1,4
69342,1,1
73800,1,1
78065,1,2
78065,1,1
78065,1,3
78065,1,1
82543,1,1
82544,1,2
82544,1,4
82544,1,4
82544,1,2
82544,1,1
82544,1,1
82544,1,1
87009,1,3
91395,1,1
95726,1,1
100079,1,2
104499,1,1
104500,1,2
104500,1,3
109024,1,1
113360,1,2
113360,1,1
113361,1,1
113361,1,5
113361,1,1
113361,1,2
113361,1,2
113361,1,1
113361,1,2
113361,1,3
117724,1,1
117724,1,2
117724,1,5
117725,1,1
117725,1,1
117725,1,1
117726,1,2
117726,1,5
117727,1,4
122265,1,3
126723,1,1
126723,1,2
126723,1,2
126723,1,1
126723,1,3
126723,1,2
126724,1,1
126724,1,2
126724,1,3
126724,1,1
131065,1,4
135337,1,2
139683,1,1
139684,1,3
144193,1,1
148479,1,4
152774,1,5
157095,1,1
161442,1,2
165927,1,1
170269,1,3
174552,1,1
174553,1,1
178849,1,4
178850,1,1
178850,1,1
178850,1,1
178851,1,1
178851,1,3
178851,1,3
178852,1,3
178852,1,2
178852,1,6
178853,1,3
178853,1,1
178853,1,1
178853,1,1
178854,1,5
178854,1,3
178854,1,1
178855,1,2
178855,1,1
178855,1,2
178855,1,4
178856,1,4
178856,1,1
178856,1,2
178857,1,5
178857,1,2
178857,1,1
183131,1,1
183132,1,3
183132,1,2
183132,1,2
183133,1,1
187277,1,1
191598,1,1
196121,1,1
200367,1,1
204744,1,3
209110,1,1
213589,1,3
217883,1,2
222276,1,1
226588,1,1
230903,1,5
235116,1,3
235117,1,2
235117,1,1
235117,1,1
235117,1,5
235117,1,4
235117,1,9
235117,1,2
235117,1,1
235117,1,1
235117,1,4
235117,1,2
235118,1,2
235118,1,2
235118,1,2
235118,1,4
235118,1,1
235118,1,1
235118,1,1
235118,1,1
235118,1,4
235118,1,1
239348,1,4
243482,1,1
247759,1,1
247760,1,2
247760,1,4
252318,1,5
256822,1,1
256822,1,1
261252,1,1
265560,1,1
269881,1,2
274155,1,2
274155,1,1
274155,1,5
274156,1,1
274156,1,6
274156,1,1
274156,1,2
278449,1,3
282829,1,1
282829,1,2
282830,1,4
282830,1,5
282831,1,2
282831,1,3
282831,1,1
282831,1,2
282832,1,2
282832,1,5
282832,1,3
282832,1,2
282833,1,2
282833,1,2
282833,1,3
282833,1,1
282834,1,1
282834,1,4
282834,1,1
282835,1,7
282835,1,2
282835,1,1
282836,1,8
282837,1,8
282837,1,3
282837,1,2
282837,1,3
282837,1,1
282837,1,1
282838,1,2
282838,1,2
282838,1,1
282838,1,11
282838,1,1
282838,1,1
282838,1,1
282839,1,20
282839,1,3
282839,1,1
282839,1,5
282840,1,1
282840,1,5
282840,1,3
282840,1,3
282840,1,1
282840,1,1
282840,1,2
282841,1,6
282841,1,2
282841,1,1
282841,1,8
282841,1,1
282841,1,1
282841,1,1
282842,1,2
282842,1,4
282842,1,1
282842,1,5
282842,1,5
282842,1,7
282843,1,4
282843,1,5
282843,1,2
282843,1,1
282843,1,5
282843,1,2
282844,1,4
282844,1,2
282844,1,3
282844,1,2
282844,1,3
282844,1,6
282844,1,2
282845,1,3
282845,1,1
282845,1,3
282845,1,7
282845,1,2
282845,1,2
282846,1,4
282846,1,6
282846,1,2
282846,1,6
282846,1,4
282846,1,1
282847,1,1
282847,1,3
282847,1,4
282847,1,1
282847,1,2
282847,1,3
282847,1,1
282847,1,5
282848,1,4
282848,1,1
282848,1,1
282848,1,2
282848,1,4
282848,1,2
282849,1,3
282849,1,1
282849,1,2
282849,1,7
282849,1,1
282849,1,5
282849,1,5
282850,1,1
282850,1,1
282850,1,1
282850,1,2
282850,1,6
282850,1,8
282851,1,6
282851,1,3
282851,1,6
282851,1,2
282851,1,7
282852,1,8
282852,1,1
282852,1,2
282852,1,1
282852,1,1
282852,1,1
